"id","country"
"fs0llevzq2","NDF"
"ungtkfx174","NDF"
"fif8a7mp89","NDF"
NA,"NDF"
"ueopz7h6y0","NDF"
"jvnkm9y02b","NDF"
"jlynohh4gh","NDF"
NA,"NDF"
"boe6qehk4e","NDF"
"boy2qwznlu","NDF"
NA,"NDF"
NA,"NDF"
"wta2amtk4n","NDF"
NA,"NDF"
NA,"NDF"
"ucuj7sobcd","NDF"
"jyz6c35yaq","US"
"of67ke82n3","NDF"
NA,"NDF"
"np4tmrvjec","NDF"
"hbr66a6kn1","NDF"
NA,"NDF"
NA,"NDF"
"z6dtacrjft","NDF"
"w50k1joukx","NDF"
NA,"NDF"
"3cd1n6usql","NDF"
"swixihp4nr","NDF"
"r4jpkn3u45","NDF"
"2az7xunh55","NDF"
NA,"NDF"
NA,"NDF"
"8ij5opr4ve","NDF"
NA,"NDF"
NA,"NDF"
"6fucybffp0","NDF"
"j1aev99j53","NDF"
"h7cmbfm3qk","NDF"
"qeov3z04gs","NDF"
NA,"NDF"
"boib4qcvic","NDF"
"agbb2dzcw5","NDF"
NA,"NDF"
"l2vcf063ks","NDF"
"dlkp0tgikp","US"
"h65lc3wf12","NDF"
"x6el609ybo","NDF"
"eutjta8a0w","NDF"
"k9tzshu697","NDF"
NA,"NDF"
NA,"NDF"
"7d344yg3cw","NDF"
"nrshldgg2k","US"
"aztxoivsnp","US"
NA,"NDF"
"tooshi5rdv","NDF"
"sg8svkxvur","NDF"
"bkkdllouj4","NDF"
"zoamq1y7wh","NDF"
NA,"NDF"
"psqt8vksc8","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"w824rkr9eq","NDF"
NA,"NDF"
NA,"NDF"
"22f0rch4jm","NDF"
"duwijy8kgx","NDF"
"z0trpciiwx","NDF"
"nhzftkt4rr","NDF"
"opezd178z4","NDF"
"gwfqvxfp0u","US"
"fy8321l96m","NDF"
"g49uw2ddk8","NDF"
NA,"NDF"
"g8psmkmvuy","NDF"
NA,"NDF"
NA,"NDF"
"vat1omb9e4","NDF"
"044959ww4h","NDF"
"guiwhf2nts","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"2y4axfjkm9","NDF"
"xtdyeaney6","NDF"
NA,"NDF"
NA,"NDF"
"qhmdkrubq9","US"
"hrlko65f0l","NDF"
"8ji339ie5l","NDF"
"7omd11kl4g","NDF"
"klebu69t0l","NDF"
NA,"NDF"
"sapbs8kqqq","US"
"5syxulz21v","NDF"
"bvdnj0mgg6","NDF"
NA,"NDF"
"2p9ka7g528","NDF"
NA,"NDF"
"0tvxanc9z0","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"s2wo69ldv3","NDF"
"7mq8oveavj","NDF"
NA,"NDF"
"o74cv4cza4","US"
"yd6gp960mw","NDF"
"f8izyk41js","NDF"
"0wgzy8w42u","NDF"
"pkp5stzcse","NDF"
"2idrg2quz8","NDF"
NA,"NDF"
NA,"NDF"
"cewb80cgbc","NDF"
NA,"NDF"
NA,"NDF"
"tlw7lgq4cr","US"
"66rfkfogbh","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"hrqtrxqtfr","NDF"
"40r077szpn","NDF"
"mgah8a2bhl","NDF"
NA,"NDF"
"5lcnp1zvbp","NDF"
"wr0yrer1vn","NDF"
"lfj3rsew8e","NDF"
NA,"NDF"
"vxyhfv0ztc","NDF"
"m2b3gobzvl","US"
"6rq0i1idg4","NDF"
NA,"NDF"
NA,"NDF"
"w5wttdvxvm","NDF"
"5ekl6yo6zz","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xpmlfp0tf5","US"
NA,"NDF"
NA,"NDF"
"35q1lkjkiu","US"
"k06we8emrt","US"
"ta8h41131s","NDF"
"c5pszkchot","NDF"
"f0pp7hehs7","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"f31llezj9o","US"
"g3517a3n7o","NDF"
"8as2i9g0pl","NDF"
NA,"NDF"
"h88rfh76de","NDF"
"zgbm6fz6hj","NDF"
"47z62ixa3l","NDF"
"e0adx6b6e2","NDF"
NA,"NDF"
"m5coj5lnzn","NDF"
NA,"NDF"
NA,"NDF"
"xqelodn481","NDF"
"2d6gmkv1ap","NDF"
NA,"NDF"
"ys6wb2zd5p","NDF"
"1hd7i4838t","NDF"
"8rtoe6byfw","NDF"
"mairtfla3y","US"
"4pifhnbwoz","NDF"
"w0cqz41u5o","NDF"
"4opvk9a5hk","NDF"
"sh22ytey0z","US"
NA,"NDF"
NA,"NDF"
"w3cdnclhm7","NDF"
"hi26tvs0jt","NDF"
"hr7v3h6yqh","NDF"
"0nxkfd8vz0","NDF"
"asmusluzwk","NDF"
"rpx7r21clo","US"
"j21q1mdc6s","NDF"
"n6ldvo7ag6","NDF"
NA,"NDF"
"jkvic7r2l7","NDF"
"db15td6psx","US"
"wkul76tcf5","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"uento3c64z","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"qxq89psaro","US"
"9h5gzawdrw","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"quceribdi0","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"7gfr6q7qym","NDF"
"3i2npgis4j","NDF"
NA,"NDF"
"t312s0ek8y","US"
"x5yhgx8bjj","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"lp4l9hfryy","NDF"
"kej384fwrn","NDF"
NA,"NDF"
"vhewxp5vtm","NDF"
NA,"NDF"
"omqotuje9x","NDF"
NA,"NDF"
"8ahnkixqdt","NDF"
"7oufwvjx92","NDF"
"twhtehd3iy","NDF"
NA,"NDF"
"nvkapqrop8","NDF"
"imjtvhzbj5","NDF"
NA,"NDF"
"aa3jieki3s","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"vpp5rsj6a3","NDF"
"bny23grfqk","NDF"
NA,"NDF"
NA,"NDF"
"bl8eky8e28","NDF"
"ulds27shzh","NDF"
"3mzgmmnj1n","NDF"
NA,"NDF"
"40q72nsb6p","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xhqiv1q5uw","NDF"
"uz24rwba08","NDF"
"nkw836a10n","US"
NA,"NDF"
"e96il04cql","NDF"
"5bl4jtth5f","NDF"
NA,"NDF"
"1zjsxk1qpa","NDF"
NA,"NDF"
"y72u58zqg9","NDF"
"se2qycz0lk","NDF"
"i4ngumjd5r","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"wdopxbtliu","NDF"
NA,"NDF"
NA,"NDF"
"ogt7qklvzz","NDF"
NA,"NDF"
"8hyd931y4p","NDF"
"nvep0o9blh","NDF"
NA,"NDF"
NA,"NDF"
"nn7z3uhdwo","NDF"
"m1hnl4qys7","NDF"
"2yvnir4jvk","NDF"
"vhsy25tnlw","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"cegboa9o7t","NDF"
"lo0yxd95fb","NDF"
"xre0ek39al","US"
NA,"NDF"
NA,"NDF"
"bvi2ud9qqi","NDF"
"idyyjsr75a","NDF"
"d4bg69agx7","NDF"
"2aac739qfz","NDF"
"mcnkqp4zzn","NDF"
NA,"NDF"
"2j87f672p5","NDF"
NA,"NDF"
"qyht45k3vq","US"
NA,"NDF"
"3zd4a5j1oq","NDF"
"1thz5eyfp2","NDF"
"rkvrc1qn0e","NDF"
"hvtb3lqwct","NDF"
"jv5bvo1ne5","NDF"
NA,"NDF"
NA,"NDF"
"9rm2ni681b","NDF"
"5v7s8kuhwu","NDF"
"l2qhu719ng","NDF"
"cnw36jqxz1","NDF"
NA,"NDF"
"0s9t0k7ulo","NDF"
"620zxsfmd4","NDF"
NA,"NDF"
NA,"NDF"
"tj3whg5rsw","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"lre1mubud9","NDF"
NA,"NDF"
NA,"NDF"
"5zhjf4w5dp","NDF"
"ynh6d2dx1q","NDF"
"86ihvgyew6","NDF"
"ftk2cvafap","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"3eon4ff5j4","US"
NA,"NDF"
"3i2xtwkmto","NDF"
NA,"NDF"
"rs5ehoqow9","US"
"0c18i10azm","NDF"
NA,"NDF"
"3hik4ak38u","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"6s8qhj4iht","NDF"
"kojs2gtp6v","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"ujuolw0bs7","US"
"g2bbpcue5v","NDF"
NA,"NDF"
"nigdxte8be","NDF"
"0dtwm5epa7","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"asxljzlwz4","NDF"
"m3vq1kjmit","NDF"
NA,"NDF"
"xieag678x8","US"
NA,"NDF"
"h3r9lld4vj","NDF"
"2m5wiq9da8","NDF"
"j650zsr6qx","US"
"l4c0rzdybn","NDF"
NA,"NDF"
"k71y2uv9eg","NDF"
"115efx2e0r","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"6tbwrfb101","US"
"pj2djzcnpt","NDF"
"b1w9fk8nrc","US"
NA,"NDF"
"0fe4m8vxxk","US"
"j2v7k2dfbh","NDF"
"c0xcv0khhr","NDF"
"do7gd316db","NDF"
NA,"NDF"
NA,"NDF"
"6hmmu4gos1","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"p6z17dypj0","US"
"cqx9w4izp8","NDF"
NA,"NDF"
"qf6ylem3p3","NDF"
"tecyfxytjv","NDF"
"qglosaefc2","NDF"
NA,"NDF"
"bx79p4txj2","US"
NA,"NDF"
NA,"NDF"
"q25leo1y32","NDF"
NA,"NDF"
NA,"NDF"
"f8kjji4m3t","NDF"
NA,"NDF"
NA,"NDF"
"7uybtng17i","NDF"
"j5zmc26ssr","NDF"
"d6lxnhwj9v","NDF"
NA,"NDF"
"o3d39k3nhl","US"
"0ntfcscstq","NDF"
"uew7fkoq42","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"82xp1yefu7","US"
NA,"NDF"
"297vsdtetk","NDF"
NA,"NDF"
"41l4baskhj","NDF"
"mf5dcq7woa","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"eomvdv18ks","NDF"
NA,"NDF"
"byxyhm3i11","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"s3mggxguf2","NDF"
"jo8m6pjw26","NDF"
NA,"NDF"
"hilkbo4fhf","NDF"
NA,"NDF"
"03ajtcs3m6","NDF"
"xurb88imtz","US"
"0g2x3l8yjg","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"7dwugzb9nk","NDF"
NA,"NDF"
"ukmcv6qyzq","NDF"
"a4n43vz3zv","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"c3vbsnn96u","US"
"sf5mm1yie1","NDF"
"24wfm389ej","US"
NA,"NDF"
"jbbrh43qiz","NDF"
NA,"NDF"
NA,"NDF"
"x771keyqp9","US"
NA,"NDF"
"q17w2n74ny","US"
NA,"NDF"
NA,"NDF"
"fv717oxhhp","NDF"
"m3r64v5oap","NDF"
NA,"NDF"
NA,"NDF"
"5e2v5olwon","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"2hx875q3lx","NDF"
NA,"NDF"
NA,"NDF"
"x4ok0ilw1x","NDF"
"8bdnuzgvo3","NDF"
NA,"NDF"
NA,"NDF"
"vswjyt8wev","NDF"
"rc42mo3lm3","NDF"
NA,"NDF"
"y9icvp77od","NDF"
NA,"NDF"
NA,"NDF"
"8ml3edj6d2","NDF"
"euwm80v117","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"c9vdvkdng9","NDF"
NA,"NDF"
NA,"NDF"
"w4k49qd54y","NDF"
"bq6a41zbxr","NDF"
NA,"NDF"
"z3jtnel0vv","US"
NA,"NDF"
"z4l0fddu1e","NDF"
"7l6f1545uu","NDF"
NA,"NDF"
"vpwzo17jt1","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"81mw2am7j5","NDF"
"lzdxoh9htw","NDF"
"cepm6rnsno","US"
"y32nwb1s5v","US"
"d2w3gi065g","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"nw9m8hv13z","NDF"
NA,"NDF"
"ysy9p1h4d6","US"
"r4s6fbcajc","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"8hwo2ss5n0","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"x5qfqm9d69","NDF"
NA,"NDF"
"1phmji48mn","NDF"
NA,"NDF"
"1qizi1jlmc","NDF"
"roqvqjlmyh","NDF"
"be8a6khk2r","NDF"
"qzlwnkp6mb","NDF"
NA,"NDF"
NA,"NDF"
"ok4nmbbpsg","NDF"
NA,"NDF"
NA,"NDF"
"cba3i7unvk","NDF"
NA,"NDF"
"sex0dsm0f6","NDF"
"hzqq2woc7a","NDF"
"d461n22x1o","US"
NA,"NDF"
"y1yuiv4t5o","NDF"
"ptfzrg3m62","NDF"
NA,"NDF"
NA,"NDF"
"keoqcnq6vd","NDF"
"qstpdq0ubx","NDF"
"quqlxrqezw","NDF"
"8ewz28l4d6","NDF"
"qtzma30exy","NDF"
NA,"NDF"
"ajq9qr0pe8","NDF"
"3ldzzkhek3","NDF"
"hmalms2awj","NDF"
NA,"NDF"
NA,"NDF"
"f250swif9n","NDF"
"slv0c1rdxx","NDF"
NA,"NDF"
"zhwy7htnhl","US"
"i1ribo43ap","NDF"
"rrictnyzkw","NDF"
"wxo1jzmq8p","NDF"
"3xod9kj90b","NDF"
"3en81glrh9","NDF"
NA,"NDF"
NA,"NDF"
"u8nj4qn3yk","NDF"
"20i5l1xfy3","NDF"
"9c7zjw2s1b","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"qivn2ktqb1","NDF"
"3fcl305iez","NDF"
NA,"NDF"
"es2688eflr","NDF"
NA,"NDF"
"mzeucc5jay","NDF"
"kqvcymhh90","NDF"
NA,"NDF"
"edjjfmeg3a","NDF"
NA,"NDF"
NA,"NDF"
"ke9jg9emcl","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"jkt6chgt5p","NDF"
NA,"NDF"
"2j2uqt85aq","NDF"
"j5jxn4s5j9","NDF"
"n9o8m7ef8y","NDF"
"v0iib7bme5","NDF"
NA,"NDF"
NA,"NDF"
"usotcxltwy","NDF"
NA,"NDF"
"1if92vxcux","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"nx7n5h9o06","US"
"gpj3ino41z","NDF"
NA,"NDF"
"eddahtt2p2","NDF"
NA,"NDF"
"s66kuuipfa","NDF"
"sqw1c2tyr8","US"
NA,"NDF"
NA,"NDF"
"pb9a8uoi4m","NDF"
NA,"NDF"
NA,"NDF"
"1wqaveu7j3","NDF"
NA,"NDF"
NA,"NDF"
"fbpuj3fxgg","NDF"
"7hfq0897fs","NDF"
"e4gla11u59","NDF"
"vt3v81im7u","NDF"
"s5o6s62z6u","NDF"
"olhom4290z","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"e1aykuwda3","US"
"tv6pjakujc","US"
NA,"NDF"
"7dx1l3yd8a","NDF"
"cvebmfx8al","US"
"dv0mg5edet","NDF"
NA,"NDF"
"hkq9naja7j","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"x4ll36193v","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"a6lemkgz77","NDF"
"gxzlylo3dv","NDF"
NA,"NDF"
NA,"NDF"
"7bh2kmnlk0","NDF"
"uya0sgcgld","NDF"
"hdhpza3kop","NDF"
"ay8zn6jwox","NDF"
NA,"NDF"
"u8qi3twoec","NDF"
"wkrx4ld5mf","NDF"
NA,"NDF"
NA,"NDF"
"z5y7hvbgzd","NDF"
NA,"NDF"
NA,"NDF"
"3x0cvhdpqj","NDF"
NA,"NDF"
"h58spms4nm","NDF"
"qzd5f2mzde","NDF"
"l24xw0zzzj","NDF"
NA,"NDF"
"erl7ipwox2","NDF"
"n48d7w2ywt","NDF"
"srl9j4mnrg","NDF"
"a261lfakb1","NDF"
"dv7le0fo3u","US"
"f8azs9nsff","NDF"
NA,"NDF"
"y2mnwrdzl4","NDF"
"xtt3eealca","NDF"
NA,"NDF"
NA,"NDF"
"niuu7bj9ts","NDF"
"t0yx6wgx18","NDF"
"jaw3cn494q","NDF"
"kuzbhfbmm7","NDF"
NA,"NDF"
"zhrtzx7cmm","US"
"3t4qvcnf96","NDF"
"ip80xv1wbs","US"
NA,"NDF"
NA,"NDF"
"uxjnmx7mgv","NDF"
"8l8xryw1jv","NDF"
"vcllhjg2re","NDF"
"qc9auz5k2r","NDF"
NA,"NDF"
"tl5fcfcg3v","NDF"
"0tw4oiuzwr","NDF"
"7p32pt6oaz","NDF"
"0yp17q548y","NDF"
"sl92mc27bw","NDF"
"9j9mzp7kkl","NDF"
NA,"NDF"
NA,"NDF"
"2b4i6jm7o7","NDF"
"j0iwn3nbhv","US"
NA,"NDF"
NA,"NDF"
"kd4j68ga08","NDF"
"wx1dy5p9gh","US"
"bh9o5npitl","NDF"
"46hnb3u9mk","US"
"3b1wm64jos","NDF"
"i94bvqd2zn","NDF"
"mfzre6utxa","NDF"
"kdfncqbiv5","NDF"
NA,"NDF"
"2wdu9g5yag","NDF"
"fog9ou2nu2","US"
"tbzxh6y3nv","NDF"
"pmyvo9j49q","NDF"
"jlv7jp6o5d","NDF"
"xxpthkev3m","NDF"
NA,"NDF"
"xioa26td3m","NDF"
"o3iwftn8nz","NDF"
"qjkfko685c","NDF"
"2x2cct6n67","US"
NA,"NDF"
NA,"NDF"
"ko5vwn466g","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"tv9hn6fws4","US"
NA,"NDF"
"81pt1btre4","NDF"
NA,"NDF"
"6wuioxytpa","NDF"
NA,"NDF"
"kd3o00bjcm","US"
"43v4ww2xsp","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"bx1kgxlsdg","NDF"
NA,"NDF"
NA,"NDF"
"8z9urcdn2v","NDF"
"r9o9coe785","NDF"
NA,"NDF"
"pi2mxso57u","NDF"
"y0lkmcatsu","NDF"
"zfqy2gpte9","NDF"
NA,"NDF"
"swmz3yqqou","NDF"
"h5lzy5rtl5","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"t4ggrwn1n9","US"
"76cc6pcl8h","US"
"kbefbelqad","NDF"
NA,"NDF"
"fl4uopp9pe","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"wa9zmkllgb","US"
"4r5txzlu4r","US"
"9km3p2adt0","US"
"t67db69jux","NDF"
NA,"NDF"
"08uacn7bal","NDF"
"c3lht71hxx","NDF"
"4f0kt8m6a3","NDF"
"ggjn5gy3cv","NDF"
"nttj7g9av6","US"
"4g3lr3jznv","NDF"
"f33dftqg1d","NDF"
NA,"NDF"
NA,"NDF"
"asgplzo5tp","NDF"
"voex6jhgh3","NDF"
"7txggsmoul","NDF"
NA,"NDF"
"1by2wlrnyb","NDF"
"0tffyksa85","NDF"
"at7kio81y8","US"
"y03z3wcahf","NDF"
NA,"NDF"
NA,"NDF"
"jwelfimck4","NDF"
NA,"NDF"
"zazo22iw96","NDF"
"eb7d3p1a4c","NDF"
NA,"NDF"
NA,"NDF"
"mjzc0izmgs","US"
"ndplxehxeo","US"
"zngihvneur","NDF"
"3mf7ew8hdd","NDF"
"j9vnewg0et","US"
"gsvr8co5gk","NDF"
NA,"NDF"
"gmc3daqliq","NDF"
"6sfw3d0shj","NDF"
"zl6m2pa2sa","NDF"
NA,"NDF"
"ykt98tsaec","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"kgicjpjk5v","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"0ts6aevgop","NDF"
NA,"NDF"
"xd6arcnbs2","US"
"hur1wx7o93","NDF"
"tg4f6zn83m","NDF"
NA,"NDF"
"ljtts63lyn","NDF"
"9uqtaxmbta","NDF"
"3777bos8ld","US"
"9pou5ql6i2","NDF"
"v0qazdbsbi","NDF"
NA,"NDF"
"pr1yc3yh54","US"
"g04hbfxz1y","US"
NA,"NDF"
NA,"NDF"
"3i4zx3map5","US"
NA,"NDF"
"y716uhleuq","US"
"pugvbd4o0m","US"
"ygim5dl83t","NDF"
"chzc3opkmi","NDF"
"y136arjyk4","US"
"oqy7jiwgy4","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"7rtabwv40u","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"yt22r53tps","US"
NA,"NDF"
"ck5y4ci695","NDF"
NA,"NDF"
NA,"NDF"
"8pz56q65n2","NDF"
"7gcdq9ji0b","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"5huy7ap6p1","NDF"
"87txkylak3","NDF"
"q6bmflwm3i","NDF"
"78mop71kj8","NDF"
"fr6qxppstu","NDF"
"7wr9qalmwz","NDF"
"a2dpm05kgl","NDF"
"qe0p39czvc","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"ic08k22uje","NDF"
"yewccc9fce","US"
"kjhklf9278","NDF"
NA,"NDF"
"2d8n5zcdlc","NDF"
"pvsk7mgx5i","NDF"
NA,"NDF"
"dbsycojvve","NDF"
"gtnbarhdzg","NDF"
NA,"NDF"
"jwpgebtozz","NDF"
"zscueixnqh","US"
"5gqc6r3cwh","NDF"
"usxon16ild","US"
NA,"NDF"
NA,"NDF"
"bzm9a8u5k3","NDF"
NA,"NDF"
"fdqahjqola","NDF"
"7ojxydd2pc","NDF"
NA,"NDF"
"0ubez1dtmp","NDF"
"7d2xdfcmkh","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"xkfu0quc9t","US"
NA,"NDF"
"p1r5a5upxb","NDF"
"x92ikokpav","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"7qry266ocv","NDF"
NA,"NDF"
NA,"NDF"
"0v799svdoo","NDF"
"esre5d9ig5","NDF"
NA,"NDF"
"91wx2xpc40","NDF"
"kcj2qu7gaj","NDF"
"iasnqqsroc","NDF"
"h0oosz7nsq","NDF"
"kror0lkrcp","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"r8qntnr66o","NDF"
"9y5p4fzy8v","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"w00a2eq65e","NDF"
"q6sp3m2pzp","NDF"
NA,"NDF"
"xchmjbt89j","NDF"
NA,"NDF"
"79jigesqir","NDF"
"kf456epg8c","US"
"wbb1hd49pm","NDF"
NA,"NDF"
NA,"NDF"
"y1pdadboqx","US"
NA,"NDF"
"9nr93bp0gd","US"
"uqamfi75m1","NDF"
"z6hk7it84p","US"
"ptdrh2dbnw","NDF"
NA,"NDF"
"eq2501cm3a","NDF"
"8xgr7toofp","NDF"
NA,"NDF"
"57qfhg1z99","NDF"
NA,"NDF"
NA,"NDF"
"s4ayfb755e","NDF"
"ls9xzydgvt","NDF"
"qsqpaxqpze","NDF"
"pwievzpyyl","NDF"
NA,"NDF"
NA,"NDF"
"8cxbitl1et","US"
NA,"NDF"
NA,"NDF"
"qh1g1o8ulj","NDF"
"2phjcw8xp4","NDF"
"rfymwy1xl8","NDF"
NA,"NDF"
NA,"NDF"
"y38c0rqf2c","NDF"
NA,"NDF"
NA,"NDF"
"baovapggqe","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"vuv6e269gp","NDF"
NA,"NDF"
NA,"NDF"
"id3z6ukna8","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"wch2r7xm14","US"
"vw9ch2su2s","NDF"
"qt05ps6pti","NDF"
NA,"NDF"
NA,"NDF"
"s8nn4vtn59","NDF"
"lqd3igx1rv","NDF"
"g01xcv2b6o","NDF"
"uwkxfbnzf0","NDF"
"gw245034nn","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"gv6cydl8gi","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"6oovj4l8mz","NDF"
"0z5d7zg58v","US"
NA,"NDF"
"49ghzfvrg0","US"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"6zdrie96ga","US"
"0qc2dyqc4x","NDF"
"dmc756v3jw","NDF"
"x4zonb6cho","NDF"
NA,"NDF"
"w1u4amupml","NDF"
"c2q0o15tr4","US"
"oov6x8dt7q","US"
NA,"NDF"
NA,"NDF"
"b7y7jvtqy4","NDF"
NA,"NDF"
NA,"NDF"
"u60wvxxcs9","NDF"
NA,"NDF"
NA,"NDF"
"88ok6d1wn9","NDF"
"unpa8cw34z","NDF"
NA,"NDF"
"g0jhihv348","NDF"
NA,"NDF"
NA,"NDF"
"xpaxp79ogr","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"np4gn82auv","US"
"hftb007njk","US"
NA,"NDF"
"ng3z4n68ca","NDF"
NA,"NDF"
"9vl82tu6mr","NDF"
"y084v4seit","NDF"
"uybhet2vwr","NDF"
"j4f9mp7sx3","NDF"
"zvhwh1f3si","NDF"
NA,"NDF"
"9o9wd81p7i","NDF"
"8wp7xgtv9y","NDF"
"3zpabfcsa8","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"nrv88nkw1x","NDF"
"b50qntclwz","NDF"
"5d495r268t","NDF"
NA,"NDF"
"rpcb9gw3dm","US"
"dda8nqz8c7","NDF"
"aa6c6at21k","NDF"
"8xqeyrjg05","NDF"
"h05r1b4t5u","NDF"
NA,"NDF"
"pjd8oljden","US"
NA,"NDF"
"jom81yr54w","NDF"
"on2zfq3y4q","NDF"
"f23bnkpfyj","NDF"
NA,"NDF"
NA,"NDF"
"9feegcpsik","NDF"
NA,"NDF"
"68vajmxhz4","NDF"
NA,"NDF"
"coo4p3jnqj","NDF"
NA,"NDF"
NA,"NDF"
"9up7wjiqv1","NDF"
NA,"NDF"
NA,"NDF"
"llayzrvafc","NDF"
"kwa3dco7x5","NDF"
"pv5o53xyfv","NDF"
"ozzycw5i44","NDF"
"pvavbgc1p9","NDF"
NA,"NDF"
NA,"NDF"
"5smplmry8l","NDF"
NA,"NDF"
"1ti3k4vdiq","NDF"
NA,"NDF"
NA,"NDF"
"l7pdx3jbqg","NDF"
NA,"NDF"
"f62e0wq7xd","NDF"
NA,"NDF"
NA,"NDF"
"8gx3qmapud","US"
"loldkv94sy","NDF"
NA,"NDF"
NA,"NDF"
"qis83vrqv7","US"
"f3f01ll4i4","NDF"
"17rssab1m9","NDF"
"ur84pc02vg","NDF"
NA,"NDF"
NA,"NDF"
NA,"NDF"
"j5lngjpgj7","NDF"
"33rhim4o3x","US"
"aavumkx48k","NDF"
NA,"NDF"
"cljovugvwm","NDF"
"5vmgcmcja1","US"
"q9el90m7wp","NDF"
"0tk5fgx5ke","NDF"
"o6b2ehkx3d","NDF"
"zy0v2f1o3d","NDF"
NA,"NDF"
NA,"NDF"
"u83jv649gs","NDF"
